GENE,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8
FGF20,0.0,0.9988898270622082,2.8682388149079636e-96,1.972661083600686e-06,1.9310980890520372e-06,0.0011062691786186249,0.0,3.663006237887596e-141
FIGLA,0.0,8.383478749260782e-05,1.0390385999931542e-67,7.628754206801873e-107,0.021540337793854232,0.9783758274186528,0.0,0.0
TPH1,0.0,0.9922185702747567,1.5430327019584404e-93,9.56050644845536e-10,6.19320972095944e-06,0.00777523555947235,0.0,3.6149477284607557e-193
KIF5A,0.0,0.9792989946079648,4.923221298494579e-101,5.293878349897809e-13,5.0719149350923495e-05,0.020650286242155404,0.0,7.632747024741044e-178
UBASH3B,0.0,0.8287868547563675,2.2760466916742778e-101,0.16903230084127172,1.6099643137141899e-06,0.002179234438046489,0.0,1.0299433168312412e-51
CYB561,0.0,0.9895049846823789,1.59887454730331e-102,0.007042611337512538,3.6935975157534876e-06,0.003448710382593607,0.0,1.2890610651230933e-42
SPTSSB,0.0,0.643277463121254,5.1727287461239767e-82,9.446865411650976e-27,0.0003343956271065278,0.3563881412516407,0.0,0.0
TSPYL2,0.0,3.1277969692217447e-18,1.7381976547491056e-100,1.952794654265134e-30,6.97183743996855e-06,0.9999930281625594,0.0,0.0
PFN2,0.0,0.9364987890921348,6.24190012414138e-107,0.06240492529945374,6.154468620448824e-06,0.0010901311397916412,0.0,1.81767552382754e-82
CYP39A1,0.0,0.32117249681119625,2.0480257592900165e-104,0.6785828917077653,7.411946515250481e-07,0.00024387028638740455,0.0,1.9189721793850302e-72
CELF6,0.0,0.996301985938438,2.753134724100873e-98,0.0010634350388896581,1.3037762940345124e-05,0.0026215412597313144,0.0,1.135841721213166e-54
FAM174B,0.0,0.9983294882371841,4.7814185694096304e-98,0.00018293251605356765,1.4032725289630596e-06,0.001486175974233595,0.0,9.184406362794739e-125
TTC22,0.0,0.7451884978874653,3.480027445348358e-80,9.691552719774683e-19,0.00030000739109633623,0.2545114947214373,0.0,0.0
CCL22,0.0,0.48137761254388944,1.4743236806420484e-86,3.9399058277312225e-14,0.0009929442873093251,0.517629443168761,0.0,4.16234631174244e-272
KCNJ3,0.0,0.9952988712032476,5.884439140705897e-99,1.6895679316619653e-07,1.391008488209623e-06,0.0046995688314707415,0.0,1.5491992039169614e-150
LRP11,0.0,0.4048596400478562,2.371811806373989e-101,0.5948133974823936,1.6976061853327964e-06,0.0003252648635644144,0.0,7.201015445677884e-45
LRP3,0.0,0.9960415708011296,5.940304169133537e-104,2.7859850697388406e-05,3.1474969723997847e-06,0.003927421851200633,0.0,3.2445055241543107e-84
NYAP1,9.344027869020856e-79,0.0005528003292376424,1.2882241839794051e-110,0.9883705719498717,7.746629191305336e-10,1.5969167284471494e-06,0.0,0.011075030029499739
RSPH1,0.0,0.9759148280601351,5.507742251411044e-93,0.0055850048273972,1.4575876283128155e-05,0.018485591236184956,0.0,5.710190745546726e-88
TIGD2,0.0,0.3952648743523398,1.1930789064164378e-98,0.6041003340458019,4.919778936833721e-07,0.0006342996239644055,0.0,1.1044545362546336e-52
MCEMP1,0.0,0.9740858245938528,1.475754592685091e-94,9.610438670151229e-23,1.1974977020830309e-05,0.02590220042912567,0.0,6.455440651017238e-307
FAM78A,0.0,0.6932965056505644,1.943047128606906e-98,4.389762417681775e-24,0.0013966055888180032,0.30530688876061796,0.0,6.143304082733143e-213
SYP,0.0,4.7395998434421516e-08,2.297913509584199e-98,1.1290003020893503e-15,5.973380639619952e-05,0.9999402187976031,0.0,2.48535405703573e-296
SFTPA1,0.0,0.8031866418619391,4.6016915269776934e-88,6.740816104981534e-20,0.00025052828224028217,0.19656282985582094,0.0,0.0
TVP23A,0.0,0.9784938843489469,1.9557493824417886e-99,0.01358170366800746,4.349059910328337e-06,0.007920062923135757,0.0,5.743353955770804e-69
IGFBP1,0.0,0.7775365581030598,4.194938811685871e-89,4.3974940598635754e-45,0.0008770239910468698,0.221586417905895,0.0,0.0
NAV1,0.0,0.9982527057991354,2.5384533394621214e-102,0.0004743880915428871,1.9357980663584386e-06,0.001270970311255797,0.0,9.127487940555313e-94
NR4A3,0.0,0.04976701174534805,2.034749135360807e-96,2.7467997382217438e-61,0.01213083619386382,0.9381021520607894,0.0,0.0
MAS1,0.0,0.9522633862239116,1.389434872370388e-89,8.202272021749899e-19,5.6725979128457176e-05,0.04767988779695931,0.0,2.811643804366699e-297
NR1I2,7.980920399168995e-61,2.4692297567813546e-05,4.399109297890695e-112,0.06586373102257972,5.915964682204879e-11,7.626176889227636e-08,0.0,0.9341115003589241
HDAC6,0.0,7.464301891142074e-15,2.8552006750029512e-102,6.37491971504112e-27,5.784876836813345e-05,0.999942151231623,0.0,0.0
P2RX3,0.0,0.9018534470397229,2.2692533469768187e-99,0.09224991565414284,4.574124278200754e-06,0.005892063181856644,0.0,3.2195208980164995e-61
GPR6,0.0,0.00021863585481313356,4.790622464949238e-72,1.8848770532479616e-81,0.005391308280552539,0.9943900558646339,0.0,0.0
LHPP,0.0,0.00031545455606375744,8.149291178879381e-72,3.436206780740394e-51,0.08520871286310702,0.9144758325808281,0.0,0.0
CYB561D2,0.0501364451446821,4.638078477532643e-08,4.3601662148369914e-116,0.00012220904760651668,1.2336053883670872e-13,1.4221732684507477e-10,0.0,0.9497412992845857
CMTM8,0.0,0.9539145145027967,1.0926222844578775e-98,0.04411869927317286,9.671537011218441e-07,0.001965819070328832,0.0,6.748202246316143e-73
CITED4,3.803817492e-314,0.9335089214047594,6.269557541586457e-103,0.06429696973442,2.7606619125831267e-06,0.0021913481989077398,0.0,1.4673615207151628e-31
SPECC1,0.0,0.9774366212428487,3.4199836314825014e-92,3.842308211719577e-17,1.714196983715556e-05,0.02254623678731451,0.0,4.371552965373674e-284
TBX22,0.0,7.343773217552165e-05,1.471938981429189e-100,2.0391845697014102e-17,0.00010321293115322974,0.9998233493366723,0.0,0.0
VWC2,0.0,0.02812696114193565,1.127989809739168e-87,1.4674649586199382e-61,0.004854937611354274,0.9670181012467093,0.0,0.0
PTPRA,0.9995249765242326,1.9743841432555417e-10,1.0151092041488992e-119,2.215746792493477e-07,1.4032459821997818e-15,1.166004919481673e-12,0.0,0.00047480170248243383
MTMR6,0.0,0.174318998402859,1.6248328863255033e-103,0.82495139080342,6.954371297705079e-07,0.0007289153565920452,0.0,1.0936316280621997e-38
CD200,0.0,0.7047447558396758,5.888709656367263e-106,0.29169400597373135,3.830666048951233e-06,0.0035574075205434966,0.0,3.710695511494045e-37
ZDHHC2,1.9758314722280992e-139,0.015136652785342378,5.126228904401269e-107,0.9847972998373896,4.390667790637529e-08,6.60034705507298e-05,0.0,4.009753775159376e-14
SMIM17,0.0,0.9403202979491178,1.7041393795856875e-109,3.070947581625152e-05,0.00011226692959431533,0.05953672564547205,0.0,7.142343709196721e-88
MCF2,0.0,0.0008544165693044993,1.4113359742455365e-101,0.00019412640833103842,0.00011277773080467386,0.9988386792915611,0.0,4.548787678273798e-126
GABRA1,0.0,0.9856970093879883,4.7725303666719154e-101,2.2483630810400184e-08,5.294373194363774e-06,0.014297673755187021,0.0,1.4570962092046557e-195
SH3BP5,1.973652269374254e-108,0.0009618147047016468,9.052211753688415e-107,0.9990105660708614,1.2284255471924738e-09,1.4379302889613597e-06,0.0,2.6180065722665927e-05
LRRC3,0.0,0.8618536623555979,1.0659871521756586e-92,5.535243313860296e-17,9.238312545136074e-05,0.1380539545189502,0.0,6.943026914605063e-247
RNFT2,7.995560504908361e-36,7.387779217451474e-05,4.424833687542006e-111,0.27431172022945866,1.4453660752911925e-10,2.3694219442844133e-07,0.0,0.7256141648916358
SH2B2,0.0,0.9783245266307368,3.295503959770168e-105,0.0011418516668599268,1.5706530303087513e-05,0.020517915172100363,0.0,3.518337249193095e-46
TAT,0.0,0.9973951980981136,1.4596424951079667e-94,0.0001299627532174811,1.2158489242188895e-06,0.00247362329974467,0.0,1.667080161564934e-131
PDLIM4,0.0,0.9867286364196053,1.3568546980907762e-101,0.012170766794588044,1.4613364027883679e-06,0.0010991354494037618,0.0,1.210477800680763e-68
GNB5,1.7961893237874996e-179,0.00496000756530364,2.239207267470289e-106,0.9950341453568734,5.353654199859625e-09,5.841723619343772e-06,0.0,5.491185846731469e-13
HRASLS,0.0,0.9985145117629118,1.1223857131256502e-100,0.00015227993141193522,1.5736810441855397e-06,0.0013316346246313492,0.0,2.355684394169982e-122
HLCS,4.480239161507264e-10,3.89381502934386e-08,3.076711806230492e-115,0.0001100443328925084,7.670522117268562e-14,8.462405467289374e-11,0.0,0.9998899161962324
RGS9BP,0.0,0.9980801355045863,8.673003370152634e-98,1.5679570838663848e-05,1.0482280098463069e-06,0.0019031366965648127,0.0,1.8141923349166676e-99
SLC16A3,0.0,0.9843861362782603,3.1857757685854245e-102,4.0445499649224025e-11,5.0249336972088016e-05,0.015563614344322197,0.0,9.615756632737172e-96
ATP9A,0.0,0.45811330419220864,9.012783198884067e-107,0.5414821614922537,1.293708327555918e-06,0.00040324060721016986,0.0,2.3555347223375806e-68
IMPDH1,0.0,0.9998102690698953,6.597706372672269e-97,1.3271864350613995e-09,6.410982299198285e-05,0.00012561977992568227,0.0,3.6407806274366555e-40
CRYGN,0.0,0.06114615976037431,3.3624067808084705e-91,4.792916348010496e-22,0.0007664640500374852,0.9380873761895874,0.0,1.4051490323023417e-282
CMIP,0.0,0.44986838472305607,2.0236690531174197e-98,0.5493631983136313,7.762957908764486e-07,0.000767640667521446,0.0,8.56251241923711e-44
TEX29,3.311710754492705e-91,0.020950270633120185,2.358381466605868e-110,0.9788018447741605,1.4881535225943278e-07,0.0002477304557531392,0.0,5.321613897795436e-09
AR,0.0,8.461802133098114e-08,6.831378666179955e-99,7.220780631961553e-29,0.00012474958338390976,0.9998751657985961,0.0,0.0
ABCA13,0.0,0.010229500862677645,1.4810826848351613e-107,0.9896153499462745,2.573588809057984e-07,0.0001548918321678043,0.0,1.742485892727975e-30
PTGER1,0.0,0.9928738343016522,1.0014363905647788e-106,1.4214177193014474e-05,3.285290564299366e-06,0.007108666230591236,0.0,2.2565336613065304e-115
ATP4B,0.0,0.3162340527027629,1.2075474508010569e-96,4.450338213428225e-22,0.0012218816706387726,0.6825440656265966,0.0,5.824349500366304e-226
P2RY2,0.0,0.9294009895295614,1.3550721864947623e-84,4.8570332698965587e-17,0.0002223650242064594,0.07037664544623232,0.0,2.1903717263824673e-253
LYPD5,0.0,0.24378580166639902,1.5874593105058255e-76,4.218709025303761e-30,0.009867211295953774,0.7463469870376469,0.0,0.0
VPS37D,0.0,0.9218782053956839,2.589394470598047e-88,1.9271068304925373e-21,0.0005512901736353102,0.07757050443068132,0.0,8.126723023722503e-286
KRT23,0.0,0.9855959979967573,4.1860252624336366e-97,9.501351839708825e-07,5.489134044129025e-05,0.014348160527618673,0.0,2.7317879653701477e-140
DSC2,0.0,0.9925027683451915,7.786295460370829e-104,3.4916581891338863e-07,1.31624556692644e-05,0.0074837200333206485,0.0,4.223314542570371e-111
ATP6AP2,0.0,3.361618935081047e-101,6.873272413416748e-91,1.093227815298686e-232,1.5522109960554457e-07,0.9999998447788997,0.0,0.0
LRBA,0.9872116609762428,1.6987295662352857e-10,3.4235673574247285e-118,5.12062082232076e-07,4.1500793308590385e-16,5.251488682041169e-13,0.0,0.012787826791276121
MAP2,0.0,0.00139751812292187,4.12773200660027e-107,0.9985956084650228,4.8933481164952045e-09,6.868518707283245e-06,0.0,9.93367114794477e-20
PDZK1IP1,0.0,6.1206592828205894e-06,4.979081888945889e-74,2.0318452801256122e-53,0.9995924131961049,0.00040146614461055666,0.0,0.0
TRAPPC5,0.0,0.9828605730549077,8.461554684968023e-98,3.1780504387691025e-17,9.887121440898386e-06,0.01712953982365063,0.0,3.803800651696112e-237
SPAG1,1.9405807252835845e-80,0.00010693708211418119,7.595074913028763e-111,0.4304554166151455,1.4353601980179075e-10,2.282990494463952e-07,0.0,0.5694374178601548
WWC1,0.0,0.8896673864828334,5.769746176568358e-96,3.1941494061034374e-17,0.0002593221256735731,0.11007329139149424,0.0,1.3852196678253669e-226
THRB,0.0,0.9987271826600722,1.0024297882258884e-94,5.583807892635493e-08,5.6304526307502315e-06,0.001267131049218213,0.0,7.465499951904466e-145
FRMD4B,0.0,0.99015302921487,1.6289913667079534e-91,4.396606359383846e-11,3.0837198992418026e-05,0.009816133542170593,0.0,9.40249765930534e-227
TMEM170B,0.0,0.5915054366613363,6.486572652082559e-101,0.4061588562806285,2.996297880383873e-06,0.0023327107601540777,0.0,4.3731445093262185e-48
ANKRD6,0.0,0.992642522472185,3.321701799281136e-89,7.613903727499704e-05,1.570414918155373e-05,0.007265634341358433,0.0,7.970488777195811e-119
DEPDC7,0.0,0.015715857737582724,1.328173329920378e-106,0.9842694908874386,1.6270445545366007e-08,1.4635104533281272e-05,0.0,6.936440043081922e-45
CHDH,0.0,0.994560371295339,1.3594300737906252e-93,1.9043693645809798e-13,6.414978867676974e-06,0.0054332137256023205,0.0,1.3415814323228181e-241
MKRN2,0.0,0.0199970422025976,2.6284765110069372e-107,0.9799762786654809,2.036422324907661e-08,2.665876769752114e-05,0.0,1.4136495543864993e-51
LGALSL,0.0,0.7776501173093395,3.72825291095448e-98,0.2212550285892877,3.028197897289216e-06,0.001091825903476053,0.0,3.343292882456834e-78
FAM13C,0.0,0.5866646210269528,1.1077905841443584e-102,0.41268326381227055,1.3853818764553653e-06,0.0006507297789002283,0.0,1.815575202117377e-43
GPR61,0.0,0.07832625966763962,1.4881008438122582e-100,0.9214760758371231,9.040750068935526e-08,0.00019757408773588903,0.0,1.2859609945964748e-44
LBP,0.0,0.9628054679147435,1.0519096227181759e-91,2.6631015281630392e-12,4.874244841840404e-05,0.03714578963417516,0.0,2.125288116674649e-232
SCAMP5,0.0,0.9844120954912967,6.437428008973529e-97,3.4134139778123096e-09,1.1117275864112839e-05,0.01557678381942592,0.0,5.6444215948139725e-167
BEX2,0.0,3.147096906854622e-32,1.1089203599838616e-90,2.5153207588634542e-76,2.7056702996420727e-06,0.9999972943296999,0.0,0.0
TSPAN13,0.0,0.026794287552016138,2.17658804077649e-105,0.9731657701957214,3.926254530696787e-08,3.990298971668348e-05,0.0,3.759455428147601e-55
DPEP3,0.0,0.9949982010583561,7.123246604648597e-97,0.00045669440690665616,1.6269490324583058e-06,0.004543477585705631,0.0,3.050397279449235e-100
PGLYRP1,0.0,0.9709298833998989,5.024218925108518e-98,8.718086327638215e-15,3.2155133170834596e-05,0.02903796146692083,0.0,2.576041947141485e-266
EFCAB6,2.6312072934192677e-14,2.7373647792036714e-05,3.8686500770579436e-113,0.03794282214287499,1.1271428757859233e-10,1.0592930701401348e-07,0.0,0.9620296981672852
PYCARD,0.0,0.9807638805601452,1.2270555373938106e-90,1.692823073522338e-06,3.4971751784687205e-05,0.019199454864997228,0.0,1.365492700502294e-103
SCN11A,5.457076409983208e-299,0.004199431094024808,2.355604435666274e-108,0.9957885219742443,8.614860463319248e-09,1.2038316870470588e-05,0.0,3.8531019579551205e-20
HSF2,0.0,0.9994961720594772,8.212508047833583e-98,2.187142836196093e-08,0.00014920308435032521,0.00035460298474270907,0.0,7.4722683893585985e-22
PAOX,5.005043631301744e-141,0.7435577965948736,2.1236360908885798e-104,0.2557681637724758,3.0754480896483106e-06,0.0006705299272464964,0.0,4.3425731420458236e-07
IZUMO2,0.0,0.920622611316019,3.4413880204883317e-101,5.6080407508305205e-11,8.041287169351404e-05,0.0792969757562087,0.0,1.9702634769439326e-183
RAPH1,0.0,0.2202087106252464,5.3569076796851894e-107,0.7795217805954033,9.115545406424342e-07,0.0002685972248099377,0.0,1.4773050650502327e-53
NR3C2,0.0,0.9841071366161129,1.3041055637130407e-89,7.706555288253695e-18,0.0009705769165649338,0.01492228646732119,0.0,2.1525464133747206e-194
KSR2,0.0,0.0065011423057658845,4.8914392939914556e-89,3.397126383266238e-52,0.0022934807315563885,0.9912053769626766,0.0,0.0
GADD45B,0.0,0.9159510314404382,5.543254932150116e-100,1.739826084905735e-08,0.0007772968556136953,0.08327165430568705,0.0,2.3996066807545763e-108
GABRA2,0.0,0.5707687782298193,1.0698380814441847e-95,4.295816516824798e-23,0.00019198915068261016,0.42903923261949756,0.0,0.0
STAP2,3.755185765011626e-14,3.1087593431883496e-07,4.843291671666866e-114,0.0013680218492031961,7.494630477800983e-13,1.1633380102355437e-09,0.0,0.9986316661107375
DIRAS1,0.0,0.8767190551406114,2.4713322666528135e-106,3.354694487082015e-21,0.00015637775200328535,0.1231245671073843,0.0,4.635572958213183e-244
DRP2,0.0,4.1237905415482555e-27,5.937609777748026e-100,1.506943700453005e-51,3.0591010493112405e-06,0.9999969408989494,0.0,0.0
FKBP1B,0.0,0.013192601087396599,4.463249544887957e-107,0.9867925336081274,1.5925968890348233e-08,1.4849378507917329e-05,0.0,9.512471740525086e-31
FABP7,5.468455043420217e-145,0.4798819560271512,5.273483486777274e-102,0.5189173488639203,5.088937260003267e-06,0.0011956061526298375,0.0,1.903850833753376e-11
DENND2D,0.0,0.9850590984781117,7.572778706408559e-91,1.3269719495563143e-06,1.9683301940582533e-05,0.014919891247999091,0.0,9.578869555308453e-118
CNIH2,2.96963638100561e-168,0.005018958651700175,2.2411904941820153e-109,0.9949635065842778,9.194186211472214e-09,1.7525569836157236e-05,0.0,1.4180626165730784e-18
WNT2B,0.0,0.6132624179299865,1.7982512104694415e-83,3.5361664138015705e-61,0.08177370142784508,0.30496388064216845,0.0,0.0
PRKAR2B,0.0,0.9836896830649534,1.4208950678815873e-105,0.009907873138385027,7.588873794226582e-06,0.006394854922868148,0.0,1.06200217029272e-55
NMRK2,0.0,0.9628412456831645,2.529836347266904e-100,7.207569763225719e-10,1.698175690900064e-05,0.037141771839169044,0.0,2.7567330757805182e-160
BCL3,0.0,0.9996867051415445,2.2607357125830198e-96,9.29149436851402e-08,4.5335116512927174e-05,0.0002678668270002956,0.0,1.592129658560861e-33
CLU,0.0,0.997833678819998,1.5851671269710625e-100,1.859003866719585e-08,1.9992139601966588e-05,0.0021463104503618375,0.0,2.0783894016240798e-132
ROPN1L,5.558422650407702e-137,0.0032442705590046794,1.0473113615938564e-108,0.9967500001089916,4.41524130181654e-09,5.724908289054219e-06,0.0,8.473021659156172e-12
ZBTB8B,0.0,0.16298349373822818,1.1228258878826004e-79,1.7679361070851368e-47,0.06738487954767064,0.7696316267140999,0.0,0.0
CNDP1,0.0,0.984847339937807,1.200519230242284e-96,0.0032139368792580537,4.558981601558404e-06,0.011934164201334094,0.0,6.2039634051912214e-127
RAG2,0.0,0.9871271200471757,2.381861902067195e-106,0.011547369028747643,3.276440544984534e-05,0.0012927465186250032,0.0,3.410105299194154e-108
IL1RAPL2,0.0,2.6683101536236303e-10,7.490290186384949e-89,4.142986709745235e-69,0.0002667951508742616,0.999733204582294,0.0,0.0
GRK1,0.0,0.6098684178246705,7.89315784137989e-96,1.389156398804926e-20,0.0004807326077730339,0.3896508495675573,0.0,6.710718284587685e-246
ZYG11A,0.0,0.9935763807020171,4.1328920240826816e-100,1.2583117573343797e-10,3.7965500460388907e-06,0.006419822622105749,0.0,7.073088792356536e-218
DOCK11,0.0,0.0013699479227554767,1.8910638096765283e-105,4.5882699354004425e-08,0.0001147143306160089,0.9985152918639276,0.0,4.363426073092851e-181
RAB20,0.0,0.8552846362330042,1.7738769434485775e-92,1.6621066579329496e-08,0.00040280983526140725,0.1443125373106664,0.0,6.183571843638298e-115
GPR37L1,0.0,0.9924497897264974,1.8035894597314335e-98,0.0011539863697440564,3.6901205639519035e-06,0.006392533783194375,0.0,2.4683740052707733e-85
ANKRD34A,3.744666362879379e-242,0.9917609849784301,7.853449469632006e-103,0.003978819677948464,1.7165175605906568e-05,0.004243030168015488,0.0,6.194128051483699e-25
SRXN1,0.0,2.0373402530556583e-06,3.754105719238462e-73,4.113207573337774e-66,0.13265408599327455,0.867343876666471,0.0,0.0
RBM11,0.0,0.8296822083222323,8.445915295848849e-100,0.1684337189434496,9.820843895251156e-07,0.0018830906499283995,0.0,2.254828938996119e-84
LSR,0.0,0.94192854751754,4.596499411350497e-87,8.711876600173857e-16,3.169777757250906e-05,0.05803975470488716,0.0,5.118611956805653e-299
PRKAR1B,3.5764415335132714e-147,0.004222523716005934,6.197736727761833e-110,0.9957657543414004,7.426194386766522e-09,1.1714513922890734e-05,0.0,2.4765674163149476e-12
ATP1B1,0.0,0.011927054519480436,7.705079920943562e-105,0.9880625714655134,9.528780627432732e-09,1.0364486225940676e-05,0.0,3.0455355651638686e-25
SLC8A1,1.7993609689204172e-20,1.5153350206174116e-07,3.0500053177780925e-115,0.0004850557248390832,4.876324539260197e-13,5.637131580594487e-10,0.0,0.999514792177458
UBE2E2,0.0,0.9821280196669906,2.0995698348553672e-99,5.388917736677122e-10,1.5626191383201163e-05,0.017856353602733698,0.0,4.91461217175056e-131
TRIM47,0.0,0.1964090988222034,1.514496850952977e-103,0.803296097967621,2.7925840932965567e-07,0.0002945239517658258,0.0,1.0791592531114393e-27
DOCK8,0.0,0.9724812400405936,5.216626035494116e-88,1.2547285800071036e-14,7.957600684468766e-05,0.027439183952549514,0.0,1.255796969240298e-216
PAQR4,0.0,0.027979910324146335,2.4126139365745717e-89,6.0449473363551956e-58,0.009161198807207784,0.9628588908686452,0.0,0.0
POP5,0.0,0.9653748711394801,5.2805884261186154e-92,3.931584538826362e-05,4.0766946254492476e-05,0.03454504606887792,0.0,4.696010636100597e-111
SLC12A8,0.0,0.9923265803084181,3.847753748219808e-99,3.5272282870119722e-09,5.490065761449754e-06,0.007667926098592399,0.0,1.9551900475932108e-198
SLC25A53,0.0,9.274394660131036e-12,8.825587973210017e-101,1.8320856789243748e-18,2.2997280183175025e-05,0.9999770027105431,0.0,5.565446257472145e-278
SLC34A2,0.0,0.8797369123061223,5.01217428453893e-89,8.65379497048269e-30,0.00016606017922141794,0.12009702751465795,0.0,0.0
CHRNB2,0.0,0.9767249304443844,1.3218293454265886e-96,1.182081702224974e-16,2.963202173225762e-05,0.02324543753388333,0.0,7.873966209041076e-268
CYGB,0.0,0.9906595960497364,9.579229223410708e-99,1.4743926258224459e-15,1.4514448408318484e-05,0.009325889501853526,0.0,6.072249036956758e-202
CYFIP2,0.0,0.9780722481624576,2.7313644903954232e-98,0.017282526733857877,3.818250269852145e-06,0.004641406853415198,0.0,1.6260675322054854e-99
ABCC4,2.272887025079498e-211,0.05231258957136724,8.796565945124375e-107,0.9476087699595693,5.60074141090182e-08,7.858446164866078e-05,0.0,7.182589764678078e-19
TNFRSF21,0.0,0.9772523482573594,6.602590867861247e-100,0.02207212929849487,2.5766681848791842e-06,0.0006729457759603653,0.0,2.100222539790279e-135
SLC22A12,0.0,0.03681954169845057,5.572035854173235e-81,7.288963880371362e-30,0.0009590189477437627,0.9622214393538051,0.0,0.0
MDGA2,3.473324333423629e-08,4.2062001526014144e-08,1.9204086867073634e-116,0.00010600149545363399,1.945774569234507e-13,2.1579119035301707e-10,0.0,0.9998939214933157
SRSF12,0.0,0.006163338415276687,1.2073708274062055e-105,0.9938279433563155,9.924047840370161e-09,8.708304359545696e-06,0.0,4.864548934941044e-16
BEX1,0.0,7.353079107078471e-16,1.6860642707543824e-102,4.6253908236407666e-33,3.498457871371516e-05,0.9999650154212871,0.0,0.0
DKK1,0.0,0.9724914435652382,3.7225435029713717e-97,1.0371603227434927e-23,0.00010249053021769306,0.027406065904545838,0.0,3.12210317956559e-309
TMEM151A,0.0,0.983917579604086,7.282760624867712e-100,1.0561740385606543e-16,9.121949778429938e-06,0.01607329844613535,0.0,7.291658578108411e-210
MANEAL,0.0,0.8170046021568964,4.004900610682875e-83,7.592403006419406e-36,0.0963004201543632,0.08669497768873927,0.0,0.0
TAS1R2,0.0,2.49711931594997e-09,1.2410080008116552e-65,1.392084119419806e-88,0.8130375285096297,0.18696246899324975,0.0,0.0
HK1,0.0,0.9927716792926017,2.589480658373153e-94,0.0009342127320187669,5.441934672718862e-06,0.0062886660407059786,0.0,8.221513688883565e-106
CDS1,0.0,0.9988944207164113,3.645565320959188e-90,2.7809065193581943e-13,1.2273344796694735e-05,0.0010933059385144427,0.0,6.318054312448979e-255
APOE,0.0,0.8028409059248937,1.5641696157770562e-106,0.19486088167457694,1.8653906542928868e-06,0.0022963470098751253,0.0,2.7748844721957338e-55
RFX8,0.0,0.9914994266957985,5.0575275746470345e-104,0.004178659382094784,5.227944544319574e-06,0.0043166859775615124,0.0,3.694007919279562e-65
GIP,0.0,1.479299166670863e-29,5.15346067008462e-102,1.786610322999528e-182,0.9995431255592544,0.00045687444074396256,0.0,0.0
CLDN2,0.0,2.0958294075615614e-133,1.4869611495646548e-90,5.298894562979792e-305,1.1186087652492666e-09,0.9999999988813926,0.0,0.0
SLCO2A1,0.0,0.9941916543015257,1.4277210265000486e-93,7.40412918229878e-08,4.28386144119915e-06,0.00580398779574147,0.0,7.785151733778137e-149
SYNC,0.0,0.9831207825299024,1.3267084511976694e-103,0.015728862035566334,4.294176955294103e-06,0.0011460612575761844,0.0,2.789811967928752e-66
GPRASP2,0.0,3.50503952507748e-05,1.2877498050122503e-102,2.5260844645694163e-11,9.681684093211264e-05,0.9998681327385547,0.0,5.171588389587607e-251
HTR1A,0.0,0.985454108575935,1.7152217459530904e-99,2.924568315299761e-18,1.63345069586071e-05,0.014529556917106107,0.0,4.78055484803684e-268
PRICKLE1,0.0,0.9998046988383157,3.568891308952334e-98,3.82220008812047e-12,2.0481953959033762e-05,0.00017481920390349513,0.0,1.42669194917944e-302
LRRC4,0.0,0.8549539269663122,3.989843519332705e-104,0.1415284712804005,3.887134619992848e-06,0.003513714618667109,0.0,1.983014469189371e-50
HIVEP3,0.0,0.8614058597182526,5.94401042129743e-101,0.1363862088177298,2.9221713514005188e-06,0.002205009292667074,0.0,4.7325556943990724e-40
HTR1B,0.0,0.8340586345453824,3.131724405845887e-91,3.416218027465972e-43,0.000132679965976696,0.16580868548864172,0.0,0.0
AMIGO2,0.0,0.5222236235322888,3.677737924000948e-101,0.4753991957897453,1.083616591654449e-06,0.002376097061374655,0.0,1.1764975130225448e-47
TDRKH,0.0,0.00286688119728663,1.191536253172358e-102,0.9970631469862259,2.776567766927229e-08,6.994405080986316e-05,0.0,2.263910772528335e-30
SLC52A3,0.0,0.3680211969600726,3.3099709987430554e-88,1.2063377871230534e-18,0.0007497546312651378,0.6312290484086612,0.0,0.0
SEMA4A,0.0,0.9683684465550283,1.3451125173494513e-101,0.022983021558385844,3.3641670267336804e-06,0.008645167719559251,0.0,4.382503822741291e-67
PPFIA2,0.0,0.9974665137548655,5.32649940779379e-102,2.065465268059379e-08,2.2155781621709403e-06,0.002531250012318722,0.0,3.2371609427545015e-156
CERS4,0.0,0.8078599007577175,6.324573144882377e-101,0.18859311982910187,1.729071627290988e-06,0.0035452503415540435,0.0,1.342847728834322e-56
ADA,0.0,0.9871044759031088,1.3103938876713336e-95,0.0007804269575404906,1.7834563245692524e-05,0.012097262576104828,0.0,6.523629154108817e-71
AVPR1A,0.0,0.8724369512094523,2.596599247191406e-88,3.441736490916117e-42,9.013132935525082e-05,0.1274729174611923,0.0,0.0
FAM189A2,0.0,0.9545793492028908,1.3865083239594022e-80,5.8833314112994624e-21,0.0001849434337450009,0.04523570736336499,0.0,0.0
GSPT2,0.0,1.0582191478124561e-57,1.0978142793157754e-97,8.616959159859008e-125,5.890222052000397e-07,0.999999410977796,0.0,0.0
ENPP1,0.0,0.9994020750945568,1.5662840401814486e-99,2.932870045130238e-11,8.194862835123752e-06,0.0005897300132798077,0.0,8.086872451893336e-228
ZDHHC23,0.0,0.3553122791522664,2.7200203108218006e-99,0.644209827290779,3.9235553622477767e-07,0.00047750120141800523,0.0,1.7622730248648927e-46
